collection_timestamp,collection_time_npt,data_source,record_id,market_open,collection_method,market_schedule,symbol,ltp,cp,pointchange,percentagechange,securityname,securityid,nepse_index,float_index,sensitive_index,sensitive_float_index,supplylist,demandlist,total_endpoints_collected,endpoints_collected,github_run_number
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_losers,top_losers_205,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,CLI,456.5,,-0.5,-0.11,Citizen Life Insurance Company Limited,9209.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_losers,top_losers_206,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,ICFC,625.2,,-0.6,-0.1,ICFC Finance Limited,273.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_losers,top_losers_207,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,UNLB,1473.7,,-1.3,-0.09,Unique Nepal Laghubitta Bittiya Sanstha Limited,9140.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_losers,top_losers_208,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SIGS3,10.77,,-0.01,-0.09,Siddhartha Investment Growth Scheme 3,9182.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_losers,top_losers_209,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,BHPL,535.2,,-0.4,-0.07,Barahi Hydropower Public Limited,9135.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_losers,top_losers_210,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SIFC,546.1,,-0.2,-0.04,Shree Investment Finance Co. Ltd.,244.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_losers,top_losers_211,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,HLBSL,880.0,,-0.3,-0.03,Himalayan Laghubitta Bittiya Sanstha Limited,693.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_losers,top_losers_212,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SLBBL,813.0,,-0.2,-0.02,Swarojgar Laghubitta Bittiya Sanstha Ltd.,545.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,top_losers,top_losers_213,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,KDL,845.0,,-0.1,-0.01,Kalinchowk Darshan Limited,9151.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
2026-04-28T13:29:21.132109+05:45,2026-04-28 13:29:21,nepse_index,nepse_index_summary,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,,,,,,,,"{'id': 58, 'auditId': None, 'exchangeIndexId': None, 'generatedTime': '2026-04-28T13:29:56.737', 'index': 'NEPSE Index', 'close': 2796.43, 'high': 2812.297, 'low': 2780.1822, 'previousClose': 2796.4332, 'change': -12.01, 'perChange': -0.42, 'fiftyTwoWeekHigh': 3002.08, 'fiftyTwoWeekLow': 2487.18, 'currentValue': 2784.41}","{'id': 62, 'auditId': None, 'exchangeIndexId': None, 'generatedTime': '2026-04-28T13:29:56.74', 'index': 'Float Index', 'close': 189.13, 'high': 189.6378, 'low': 188.1446, 'previousClose': 189.1339, 'change': -0.82, 'perChange': -0.43, 'fiftyTwoWeekHigh': 206.26, 'fiftyTwoWeekLow': 170.58, 'currentValue': 188.3}","{'id': 57, 'auditId': None, 'exchangeIndexId': None, 'generatedTime': '2026-04-28T13:29:52.493', 'index': 'Sensitive Index', 'close': 469.72, 'high': 472.1356, 'low': 468.1773, 'previousClose': 469.7201, 'change': -1.07, 'perChange': -0.22, 'fiftyTwoWeekHigh': 518.6, 'fiftyTwoWeekLow': 435.29, 'currentValue': 468.64}","{'id': 63, 'auditId': None, 'exchangeIndexId': None, 'generatedTime': '2026-04-28T13:29:52.493', 'index': 'Sensitive Float Index', 'close': 158.73, 'high': 159.4588, 'low': 158.0851, 'previousClose': 158.7305, 'change': -0.48, 'perChange': -0.3, 'fiftyTwoWeekHigh': 177.31, 'fiftyTwoWeekLow': 147.61, 'currentValue': 158.24}",,,4,"top_gainers, top_losers, nepse_index, supply_demand",4107
