collection_timestamp,collection_time_npt,data_source,record_id,market_open,collection_method,market_schedule,symbol,ltp,cp,pointchange,percentagechange,securityname,securityid,sensitive_index,sensitive_float_index,nepse_index,float_index,supplylist,demandlist,total_endpoints_collected,endpoints_collected,github_run_number
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_1,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,HBLD86,1166.0,,66.0,6.0,"Himalayan Bank Limited Bond, 2086",9137.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_2,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SHINED,1143.4,,37.6,3.4,Shine Resunga Debenture,9286.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_3,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SBD89,1320.0,,40.5,3.17,10.25% Sanima Debenture 2089,8109.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_4,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,NABILD2089,1088.9,,30.0,2.83,7% Nabil Debenture 2089,9299.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_5,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,RMF1,9.85,,0.26,2.71,RBB Mutual Fund 1,4968.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_6,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,CBLD88,1185.0,,30.0,2.6,Civil Bank Debenture 2088,8043.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_7,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,BNHC,334.0,,8.0,2.45,Buddha Bhumi Nepal Hydropower Company Limited,8032.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_8,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,CMF2,10.1,,0.24,2.43,CITIZENS MUTUAL FUND 2,2862.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_9,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,NABILD87,1200.0,,26.0,2.21,9% Nabil Debenture 2087,9238.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_10,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,GRDBL,1143.0,,24.2,2.16,Green Development Bank Ltd.,2744.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_11,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,AVYAN,1115.9,,21.9,2.0,Aviyan Laghubitta Bittiya Sanstha Limited,8117.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_12,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SIGS2,10.5,,0.2,1.94,Siddhartha Investment Growth Scheme - 2,2859.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_13,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,HHL,389.7,,6.7,1.75,Himalayan Hydropower Limited,8076.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_14,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,HRL,688.0,,10.9,1.61,Himalayan Reinsurance Limited,9234.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_15,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SFEF,10.1,,0.15,1.51,Sunrise Focused Equity Fund,9154.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_16,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,NICGF2,9.5,,0.14,1.5,NIC ASIA Growth Fund-2,9236.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_17,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,USHEC,490.0,,7.0,1.45,Upper Solu Hydro Electric Company Limited,8104.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_18,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SBID83,1080.0,,13.3,1.25,10.25% Nepal SBI Bank Debenture 2083,8110.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_19,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,MHCL,357.0,,4.0,1.13,Molung Hydropower Company Limited,9158.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_20,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,NABIL,525.0,,5.8,1.12,Nabil Bank Limited,131.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_21,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,TSHL,645.0,,6.9,1.08,Three Star Hydropower Limited,9194.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_22,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,TAMOR,443.0,,4.5,1.03,Sanima Middle Tamor Hydropower Limited,9156.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_23,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,RBBD83,1046.0,,10.5,1.01,8.5% RBBL Debenture 2083,8003.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_24,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,NLICL,589.9,,5.9,1.01,National Life Insurance Co. Ltd.,178.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_25,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,NRIC,909.0,,9.0,1.0,Nepal Reinsurance Company Limited,2881.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_26,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,KBLD89,1225.0,,11.8,0.97,11% KBL Debenture 2089,8127.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_27,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,DOLTI,379.5,,3.5,0.93,Dolti Power Company Limited,9170.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_28,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SMB,1768.0,,16.0,0.91,Support Microfinance Bittiya Sanstha Ltd.,2771.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_29,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,LBLD88,1110.0,,10.0,0.91,8.5% Laxmi Bank Debenture 2088,5984.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_30,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,NIFRAGED,1041.0,,9.0,0.87,Nifra Green Energy Debenture 6% - 2088/89,9261.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_31,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SINDU,756.0,,6.0,0.8,Sindhu Bikash Bank Ltd,561.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_32,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,NMBMF,655.0,,4.9,0.75,NMB  Microfinance Bittiya Sanstha Ltd.,704.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_33,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,ICFCD88,1173.0,,8.0,0.69,9% ICFC Finance Limited Debenture 2088,9249.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_34,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SIFC,550.0,,3.7,0.68,Shree Investment Finance Co. Ltd.,244.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_35,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,GILB,1120.0,,7.0,0.63,Global IME Laghubitta Bittiya Sanstha Ltd.,705.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_36,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SLCF,9.75,,0.05,0.52,Sanima Large Cap Fund,2923.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_37,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,GBBL,408.0,,2.0,0.49,Garima Bikas Bank Limited,417.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_38,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SAPDBL,842.0,,4.0,0.48,Saptakoshi Development Bank Ltd,2860.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_39,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SAHAS,617.6,,2.9,0.47,Sahas Urja Limited,8021.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_40,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,ILI,438.0,,2.0,0.46,IME Life Insurance Company Limited,9184.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_41,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,MABEL,676.0,,3.0,0.45,Mabilung Energy Limited,9287.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_42,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,GBBD85,1076.0,,4.1,0.38,"Garima Debenture, 2085",8033.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_43,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,UNL,47050.0,,160.0,0.34,Unilever Nepal Limited,219.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_44,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,NTC,874.0,,3.0,0.34,Nepal Doorsanchar Company Limited,307.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_45,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,GBILD84/85,1140.0,,3.3,0.29,"Global IME Bank Debenture, 2084/85",9168.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_46,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SBD87,1085.0,,3.0,0.28,8.5% Sanima Debenture 2087,2922.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_47,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,MNBBL,373.9,,0.9,0.24,Muktinath Bikas Bank Ltd.,474.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_48,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,NIBSF2,9.4,,0.02,0.21,NIBL Samriddhi Fund -2,4949.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_49,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SBLD2091,1065.0,,2.0,0.19,7.25% SBL Debenture 2091,9271.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_50,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,DDBL,831.5,,1.5,0.18,Deprosc Laghubitta Bittiya Sanstha Limited,166.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_51,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SBL,388.0,,0.7,0.18,Siddhartha Bank Limited,145.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_52,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,NUBL,679.0,,1.0,0.15,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,163.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_53,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SPIL,710.0,,1.0,0.14,Siddhartha Premier Insurance Limited,182.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_54,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SLBBL,814.0,,0.8,0.1,Swarojgar Laghubitta Bittiya Sanstha Ltd.,545.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_55,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SBID2090,1047.0,,0.9,0.09,7% Nepal SBI Bank Debenture 2090,9289.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_56,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,KBSH,1601.0,,0.8,0.05,Kutheli Bukhari Small Hydropower Limited,9196.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_57,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,NMFBS,1105.3,,0.3,0.03,National Laghubitta Bittiya Sanstha Limited,2746.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_58,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,EBL,698.1,,0.1,0.01,Everest Bank Limited,137.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_gainers,top_gainers_59,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,PBLD87,1080.1,,0.1,0.01,8.5% Prabhu Bank Debenture 2087,4962.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_losers,top_losers_1,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SKHEL,1413.2,,-156.8,-9.99,Suryakunda Hydro Electric Limited,9325.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_losers,top_losers_2,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,CORBL,2500.0,,-268.0,-9.68,Corporate Development Bank Limited,450.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_losers,top_losers_3,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,RLEL,1163.0,,-113.0,-8.86,Ridge Line Energy Limited,9324.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_losers,top_losers_4,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,BJHL,1010.1,,-97.9,-8.84,Bhujung Hydropower Limited,9322.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_losers,top_losers_5,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,CITY,477.0,,-46.2,-8.83,City Hotel Limited,9173.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_losers,top_losers_6,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,HFIN,1055.0,,-93.0,-8.1,Hotel Forest Inn Limited,9308.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_losers,top_losers_7,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SKHL,985.1,,-84.9,-7.93,Super Khudi Hydropower Limited,9323.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_losers,top_losers_8,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,PCIL,1031.0,,-86.1,-7.71,Palpa Cement Industries Limited,9330.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_losers,top_losers_9,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,JHAPA,1650.0,,-101.0,-5.77,Jhapa Energy Limited,9300.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_losers,top_losers_10,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,RSML,4000.0,,-239.0,-5.64,Reliance Spinning Mills Limited,9306.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_losers,top_losers_11,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SOHL,757.0,,-42.0,-5.26,Solu Hydropower Limited,9311.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_losers,top_losers_12,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SIPD,1010.0,,-48.1,-4.55,Shikhar power Development Limited,9329.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_losers,top_losers_13,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SYPNL,1521.2,,-66.8,-4.21,SY Panel Nepal Limited,9303.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_losers,top_losers_14,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,NICA,360.0,,-15.0,-4.0,NIC Asia Bank Ltd.,139.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_losers,top_losers_15,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,TVCL,545.0,,-21.0,-3.71,Trishuli Jal Vidhyut Company Limited ,9218.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_losers,top_losers_16,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,MSLB,1250.0,,-48.0,-3.7,Mahuli Laghubitta Bittiya Sanstha Limited,2768.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_losers,top_losers_17,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SABBL,1435.0,,-54.6,-3.67,Salapa Bikas Bank Limited,9305.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_losers,top_losers_18,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,AKJCL,383.0,,-13.7,-3.45,Ankhu Khola Jalvidhyut Company Ltd,2788.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_losers,top_losers_19,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,PPL,352.2,,-12.6,-3.45,People's Power Limited,8122.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_losers,top_losers_20,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,NHPC,296.0,,-10.5,-3.43,National Hydro Power Company Limited,152.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_losers,top_losers_21,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SAIL,1151.0,,-39.0,-3.28,Shreenagar Agritech Industries Limited,9301.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_losers,top_losers_22,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,HPPL,380.5,,-12.4,-3.16,Himalayan Power Partner Ltd.,2767.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_losers,top_losers_23,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SGHC,370.0,,-12.0,-3.14,Swet-Ganga Hydropower & Construction Limited ,8100.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_losers,top_losers_24,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,HIMSTAR,871.0,,-27.0,-3.01,Him Star Urja Company Limited,9270.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_losers,top_losers_25,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,AHL,511.0,,-15.0,-2.85,Asian Hydropower Limited,9150.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
2026-04-28T14:56:34.625346+05:45,2026-04-28 14:56:34,top_losers,top_losers_26,True,cloud_automated,Tuesday - Trading Hours: 11:00 AM - 3:00 PM NPT,SPDL,396.5,,-11.5,-2.82,Synergy Power Development Ltd.,2759.0,,,,,,,4,"top_gainers, top_losers, nepse_index, supply_demand",4113
