collection_timestamp,collection_time_npt,data_source,record_id,market_open,collection_method,market_schedule,securityid,securityname,symbol,indexid,openprice,highprice,lowprice,totaltradequantity,totaltradevalue,lasttradedprice,percentagechange,lastupdateddatetime,lasttradedvolume,previousclose,averagetradedprice,total_turnover_rs:,total_traded_shares,total_transactions,total_scrips_traded,ltp,cp,pointchange,sensitive_float_index,sensitive_index,nepse_index,float_index,supplylist,demandlist,total_endpoints_collected,endpoints_collected,github_run_number
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_1,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,163,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,NUBL,58.0,685.0,695.0,660.0,10964.0,7369840.8,670.0,-3.05,2026-04-05 14:13:53.24323,123.0,691.1,672.19,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_2,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,9311,Solu Hydropower Limited,SOHL,58.0,660.5,660.5,600.5,150778.0,94684345.7,612.0,-7.34,2026-04-05 14:13:53.07832,10.0,660.5,627.97,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_3,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,152,National Hydro Power Company Limited,NHPC,58.0,277.0,277.0,249.2,1156421.0,297289557.5,250.4,-9.54,2026-04-05 14:13:52.955829,200.0,276.8,257.08,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_4,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,2743,Ngadi Group Power Ltd.,NGPL,58.0,455.0,459.0,438.1,722579.0,321041738.5,440.0,-4.76,2026-04-05 14:13:52.708609,500.0,462.0,444.3,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_5,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,9209,Citizen Life Insurance Company Limited,CLI,58.0,461.1,463.9,454.4,39504.0,18089600.0,454.6,-2.68,2026-04-05 14:13:52.642625,1251.0,467.1,457.92,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_6,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,268,Swabalamban Laghubitta Bittiya Sanstha Limited,SWBBL,58.0,739.0,739.0,724.0,7932.0,5785263.5,725.0,-3.33,2026-04-05 14:13:52.494789,45.0,750.0,729.36,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_7,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,9234,Himalayan Reinsurance Limited,HRL,58.0,767.4,767.4,704.7,771880.0,555148174.5,704.7,-10.0,2026-04-05 14:13:52.260547,20.0,783.0,719.22,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_8,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,2934,Singati Hydro Energy Limited,SHEL,58.0,322.2,322.2,300.0,470605.0,142640617.02,302.3,-4.31,2026-04-05 14:13:52.238481,500.0,315.9,303.1,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_9,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,697,Api Power Company Ltd.,API,58.0,350.5,350.5,330.0,804401.0,272211591.9,331.4,-6.12,2026-04-05 14:13:52.20771,50.0,353.0,338.4,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_10,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,341,Global IME Bank Limited,GBIME,58.0,235.0,235.0,227.7,262030.0,60274297.9,229.5,-2.88,2026-04-05 14:13:52.182182,373.0,236.3,230.03,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_11,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,516,Manjushree Finance Ltd.,MFIL,58.0,769.4,782.0,750.2,89666.0,68719436.6,766.0,-2.43,2026-04-05 14:13:51.654889,530.0,785.1,766.39,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_12,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,9201,Sun Nepal Life Insurance Company Limited,SNLI,58.0,455.0,455.0,445.0,49934.0,22479265.3,448.0,-2.63,2026-04-05 14:13:51.369442,12.0,460.1,450.18,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_13,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,9296,Bungal Hydro Limited,BUNGAL,58.0,602.0,602.0,558.0,23749.0,13772242.5,570.0,-6.86,2026-04-05 14:13:51.234754,10.0,612.0,579.91,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_14,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,9270,Him Star Urja Company Limited,HIMSTAR,58.0,892.0,892.0,819.0,12995.0,11078876.9,835.0,-8.24,2026-04-05 14:13:50.559428,10.0,910.0,852.55,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_15,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,9303,SY Panel Nepal Limited,SYPNL,58.0,1808.1,1830.0,1740.0,128455.0,230766150.5,1770.0,-4.07,2026-04-05 14:13:50.534105,10.0,1845.0,1796.47,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_16,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,140,Machhapuchhre Bank Limited,MBL,58.0,243.1,247.9,237.1,313268.0,75837508.0,239.4,-3.47,2026-04-05 14:13:50.206725,50.0,248.0,242.09,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_17,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,2757,Arun Kabeli Power Ltd.,AKPL,58.0,272.0,272.0,259.0,401186.0,105163629.1,260.0,-4.38,2026-04-05 14:13:49.78846,43.0,271.9,262.13,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_18,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,2826,Gurans Laghubitta Bittiya Sanstha Limited,GLBSL,58.0,1838.5,1869.9,1775.0,1395.0,2538593.0,1775.0,-5.38,2026-04-05 14:13:49.765814,1.0,1876.0,1819.78,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_19,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,204,Gurkhas Finance Ltd.,GUFL,58.0,540.0,540.0,520.0,17962.0,9526291.1,521.0,-4.28,2026-04-05 14:13:49.561342,30.0,544.3,530.36,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_20,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,9179,Modi Energy Limited,MEL,58.0,272.0,272.0,264.2,35182.0,9414386.9,265.0,-3.64,2026-04-05 14:13:49.375279,15.0,275.0,267.59,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_21,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,9305,Salapa Bikas Bank Limited,SABBL,58.0,1540.0,1550.0,1438.0,43401.0,64297986.9,1451.9,-5.72,2026-04-05 14:13:49.126011,10.0,1540.0,1481.49,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_22,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,236,Pokhara Finance Ltd.,PFL,58.0,386.0,390.0,365.0,22527.0,8519337.0,373.0,-4.9,2026-04-05 14:13:48.894391,150.0,392.2,378.18,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_23,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,8022,Terhathum Power Company Limited,TPC,58.0,384.1,384.1,361.7,69034.0,25526529.7,370.1,-4.12,2026-04-05 14:13:48.753268,100.0,386.0,369.77,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_24,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,2881,Nepal Reinsurance Company Limited,NRIC,58.0,1050.0,1060.0,978.1,150258.0,150027673.7,978.1,-8.67,2026-04-05 14:13:48.517489,42.0,1071.0,998.47,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_25,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,255,Prabhu  Bank Limited,PRVU,58.0,210.0,210.0,195.0,326256.0,65384494.7,199.3,-3.35,2026-04-05 14:13:48.034793,1180.0,206.2,200.41,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_26,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,9199,Reliable Nepal Life Insurance Limited,RNLI,58.0,461.1,464.0,453.0,33914.0,15528706.7,456.0,-2.77,2026-04-05 14:13:47.855498,20.0,469.0,457.88,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_27,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,235,Himalayan Distillery Limited,HDL,58.0,1161.0,1161.0,1130.0,82033.0,93774447.4,1141.1,-2.45,2026-04-05 14:13:46.587721,50.0,1169.8,1143.13,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_28,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,393,Himalayan Life Insurance Limited,HLI,58.0,358.6,361.0,350.0,178121.0,62921801.0,351.0,-4.07,2026-04-05 14:13:46.583069,488.0,365.9,353.25,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_29,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,4951,Jeevan Bikas Laghubitta  Bittya Sanstha Ltd,JBLB,58.0,1295.0,1305.0,1276.1,16350.0,21044114.6,1278.1,-2.66,2026-04-05 14:13:46.417747,112.0,1313.0,1287.1,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_30,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,9262,Trade Tower Limited,TTL,58.0,850.0,874.0,805.0,45112.0,37617650.5,807.0,-6.16,2026-04-05 14:13:45.079562,10.0,860.0,833.87,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_31,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,2751,Khanikhola Hydropower Co. Ltd.,KKHC,58.0,261.0,261.0,242.1,118336.0,29326953.4,244.0,-6.51,2026-04-05 14:13:44.997535,50.0,261.0,247.83,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_32,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,9140,Unique Nepal Laghubitta Bittiya Sanstha Limited,UNLB,58.0,1632.0,1667.9,1584.0,2882.0,4637068.0,1600.0,-3.9,2026-04-05 14:13:44.463709,15.0,1665.0,1608.98,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_33,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,135,Nepal SBI Bank Limited,SBI,58.0,402.0,406.0,390.1,47713.0,18806913.7,390.5,-4.29,2026-04-05 14:13:43.496243,183.0,408.0,394.17,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_34,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,2907,Shiva Shree Hydropower Ltd,SSHL,58.0,215.0,215.0,198.0,533068.0,108724400.5,202.0,-5.96,2026-04-05 14:13:42.335827,15.0,214.8,203.96,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_35,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,134,Himalayan Bank Limited,HBL,58.0,205.0,207.0,199.0,171304.0,34488742.1,199.8,-3.71,2026-04-05 14:13:42.278672,210.0,207.5,201.33,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_36,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,2792,Upper Tamakoshi Hydropower Ltd,UPPER,58.0,208.0,209.0,199.0,422281.0,85284812.5,201.8,-2.98,2026-04-05 14:13:41.820601,332.0,208.0,201.96,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_37,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,164,Chhimek Laghubitta Bittiya Sanstha Limited,CBBL,58.0,916.0,916.0,901.0,42443.0,38495349.4,905.0,-1.94,2026-04-05 14:13:40.606485,20.0,922.9,906.99,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_38,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,2754,Dibyashwori Hydropower Ltd.,DHPL,58.0,304.29,306.0,291.0,13494.0,4020548.5,291.0,-5.21,2026-04-05 14:13:40.470574,169.0,307.0,297.95,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_39,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,2767,Himalayan Power Partner Ltd.,HPPL,58.0,386.0,386.0,360.0,104736.0,38868725.1,369.0,-3.66,2026-04-05 14:13:39.664762,20.0,383.0,371.11,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_40,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,2809,SHIVAM CEMENTS LTD,SHIVM,58.0,661.5,665.0,645.0,604489.0,394452592.8,646.1,-4.28,2026-04-05 14:13:39.37349,37.0,675.0,652.54,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_41,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,591,Sanima Mai Hydropower Ltd.,SHPC,58.0,522.0,529.0,505.0,139013.0,71367617.2,506.0,-4.53,2026-04-05 14:13:38.971731,180.0,530.0,513.39,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_42,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,2860,Saptakoshi Development Bank Ltd,SAPDBL,58.0,931.6,931.6,855.6,45408.0,39445327.5,855.6,-9.99,2026-04-05 14:13:38.883147,10.0,950.6,868.69,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_43,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,2760,United Modi Hydropower Ltd.,UMHL,58.0,601.0,601.0,581.5,107795.0,63300164.2,586.0,-2.98,2026-04-05 14:13:38.673586,500.0,604.0,587.23,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_44,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,132,Nepal Investment Mega Bank Limited,NIMB,58.0,202.8,205.0,199.0,222661.0,44732913.4,200.4,-3.14,2026-04-05 14:13:38.649036,450.0,206.9,200.9,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_45,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,8104,Upper Solu Hydro Electric Company Limited,USHEC,58.0,485.1,485.1,476.0,19879.0,9528072.5,479.0,-3.23,2026-04-05 14:13:38.47096,10.0,495.0,479.3,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_46,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,9151,Kalinchowk Darshan Limited,KDL,58.0,867.0,867.0,825.2,3376.0,2829683.8,827.1,-2.92,2026-04-05 14:13:38.422804,10.0,852.0,838.18,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_47,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,9293,Daramkhola Hydro Energy Limited,DHEL,58.0,659.9,660.0,607.0,26424.0,16475064.4,612.3,-7.21,2026-04-05 14:13:37.613183,20.0,659.9,623.49,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_48,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,8100,Swet-Ganga Hydropower & Construction Limited ,SGHC,58.0,406.7,418.0,384.0,21511.0,8498788.1,391.6,-5.64,2026-04-05 14:13:37.274568,10.0,415.0,395.09,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_49,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,182,Siddhartha Premier Insurance Limited,SPIL,58.0,692.0,700.0,680.0,8555.0,5928789.7,694.0,-1.7,2026-04-05 14:13:37.027173,489.0,706.0,693.02,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_50,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,9159,Sagarmatha Jalabidhyut Company Limited,SMJC,58.0,481.0,487.0,467.0,40737.0,19288663.9,469.0,-3.48,2026-04-05 14:13:36.966246,40.0,485.9,473.49,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_51,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,2742,Hydorelectricity Investment and Development Company Ltd,HIDCL,58.0,267.0,270.0,261.0,209845.0,55623452.0,263.1,-3.27,2026-04-05 14:13:36.226388,372.0,272.0,265.07,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_52,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,9148,Super Mai Hydropower Limited,SMH,58.0,620.1,620.1,592.0,16798.0,10061702.1,594.0,-2.3,2026-04-05 14:13:36.082149,30.0,608.0,598.98,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_53,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,706,Suryodaya Womi Laghubitta Bittiya Sanstha Limited,SWMF,58.0,668.0,668.0,653.9,7067.0,4642805.0,664.0,-2.47,2026-04-05 14:13:35.932179,33.0,680.8,656.97,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_54,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,2788,Ankhu Khola Jalvidhyut Company Ltd,AKJCL,58.0,380.7,380.7,356.0,600929.0,220689249.3,362.5,-6.67,2026-04-05 14:13:35.482398,500.0,388.4,367.25,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_55,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,474,Muktinath Bikas Bank Ltd.,MNBBL,58.0,375.0,375.0,365.1,60406.0,22168396.4,365.5,-2.51,2026-04-05 14:13:35.020806,100.0,374.9,366.99,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_56,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,357,Prime Commercial Bank Ltd.,PCBL,58.0,240.0,242.0,235.2,107861.0,25656160.3,238.9,-2.09,2026-04-05 14:13:34.755222,10.0,244.0,237.86,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_57,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,9173,City Hotel Limited,CITY,58.0,472.0,472.0,452.0,14686.0,6765262.1,452.0,-4.64,2026-04-05 14:13:34.486714,50.0,474.0,460.66,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_58,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,9306,Reliance Spinning Mills Limited,RSML,58.0,3306.7,3566.0,3306.7,17110.0,60907293.0,3566.0,10.0,2026-04-05 14:13:34.197537,10.0,3241.9,3559.75,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_59,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,2776,Radhi Bidyut Company Ltd,RADHI,58.0,805.0,811.0,771.0,220389.0,173875714.5,775.0,-5.6,2026-04-05 14:13:34.134494,530.0,821.0,788.95,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_60,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,559,NLG Insurance Company Ltd.,NLG,58.0,642.0,648.8,615.0,29553.0,18527299.5,615.0,-6.05,2026-04-05 14:13:33.932267,15.0,654.6,626.92,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_61,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,139,NIC Asia Bank Ltd.,NICA,58.0,371.0,371.0,356.3,172633.0,62671076.6,362.0,-3.95,2026-04-05 14:13:33.388776,15.0,376.9,363.03,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
2026-04-05T14:13:22.297241+05:45,2026-04-05 14:13:22,live_market,live_market_62,True,cloud_automated,Sunday - Trading Hours: 11:00 AM - 3:00 PM NPT,9301,Shreenagar Agritech Industries Limited,SAIL,58.0,1274.0,1274.0,1176.0,35917.0,43328053.3,1195.0,-8.08,2026-04-05 14:13:33.136577,10.0,1300.0,1206.34,,,,,,,,,,,,,,6,"live_market, summary, top_gainers, top_losers, nepse_index, supply_demand",3801
